t,x,y,theta,x_true,y_true,theta_true,v,omega,e_lat,e_head,path_progress
4.48,4.048162,-0.033955,-0.025794,4.049359,-0.024684,-0.033123,0.993401,-0.055583,-0.021996,-0.035746,0.27
4.49,4.055411,-0.025117,-0.029265,4.059288,-0.025016,-0.033679,0.993401,-0.055583,-0.021996,-0.035746,0.27
4.5,4.070281,-0.033318,-0.037514,4.069216,-0.025353,-0.034234,0.993401,-0.055583,-0.021996,-0.035746,0.27
4.51,4.102935,-0.026787,-0.034397,4.079144,-0.025696,-0.03479,0.991964,0.068123,-0.026787,-0.034397,0.273333
4.52,4.081233,-0.028906,-0.038307,4.089058,-0.026038,-0.034109,0.991964,0.068123,-0.026787,-0.034397,0.273333
4.53,4.100319,-0.018409,-0.021417,4.098972,-0.026373,-0.033428,0.991964,0.068123,-0.026787,-0.034397,0.273333
4.54,4.116522,-0.042671,-0.031712,4.108886,-0.026701,-0.032747,0.991964,0.068123,-0.026787,-0.034397,0.273333
4.55,4.126546,-0.024133,-0.03546,4.1188,-0.027022,-0.032065,0.991964,0.068123,-0.026787,-0.034397,0.276667
4.56,4.120944,-0.023445,-0.030256,4.128715,-0.027337,-0.031384,0.992966,-0.014389,-0.023445,-0.030256,0.273333
4.57,4.137166,-0.033886,-0.036069,4.13864,-0.027649,-0.031528,0.992966,-0.014389,-0.023445,-0.030256,0.276667
4.58,4.138923,-0.027893,-0.027884,4.148564,-0.027963,-0.031672,0.992966,-0.014389,-0.023445,-0.030256,0.276667
4.59,4.142261,-0.021704,-0.028203,4.158489,-0.028278,-0.031816,0.992966,-0.014389,-0.023445,-0.030256,0.276667
4.6,4.155935,-0.012308,-0.03708,4.168414,-0.028595,-0.03196,0.992966,-0.014389,-0.023445,-0.030256,0.276667
4.61,4.16233,-0.036316,-0.02709,4.178338,-0.028913,-0.032104,0.989105,0.100547,-0.036316,-0.02709,0.276667
4.62,4.181243,-0.029547,-0.044286,4.188224,-0.029225,-0.031098,0.989105,0.100547,-0.036316,-0.02709,0.28
4.63,4.193619,-0.028665,-0.030672,4.198111,-0.029528,-0.030093,0.989105,0.100547,-0.036316,-0.02709,0.28
4.64,4.212107,-0.026508,-0.031315,4.207997,-0.02982,-0.029087,0.989105,0.100547,-0.036316,-0.02709,0.28
4.65,4.207418,-0.030292,-0.025702,4.217884,-0.030103,-0.028082,0.989105,0.100547,-0.036316,-0.02709,0.28
4.66,4.225268,-0.016396,-0.02606,4.227772,-0.030376,-0.027076,0.995081,-0.104798,-0.016396,-0.02606,0.283333
4.67,4.233639,-0.007104,-0.031507,4.237719,-0.03065,-0.028124,0.995081,-0.104798,-0.016396,-0.02606,0.283333
4.68,4.247312,-0.03615,-0.028569,4.247666,-0.030935,-0.029172,0.995081,-0.104798,-0.016396,-0.02606,0.283333
4.69,4.258587,-0.020708,-0.025084,4.257612,-0.031231,-0.03022,0.995081,-0.104798,-0.016396,-0.02606,0.283333
4.7,4.268738,-0.017708,-0.026994,4.267558,-0.031537,-0.031268,0.995081,-0.104798,-0.016396,-0.02606,0.283333
4.71,4.289697,-0.02898,-0.038669,4.277504,-0.031853,-0.032316,0.991306,0.237237,-0.02898,-0.038669,0.286667
4.72,4.290166,-0.040942,-0.037542,4.287412,-0.032162,-0.029944,0.991306,0.237237,-0.02898,-0.038669,0.286667
4.73,4.303079,-0.028648,-0.019565,4.297321,-0.032447,-0.027571,0.991306,0.237237,-0.02898,-0.038669,0.286667
4.74,4.297137,-0.047477,-0.028441,4.307231,-0.032708,-0.025199,0.991306,0.237237,-0.02898,-0.038669,0.286667
4.75,4.315167,-0.02673,-0.020616,4.317141,-0.032946,-0.022827,0.991306,0.237237,-0.02898,-0.038669,0.286667
4.76,4.325812,-0.025789,-0.020828,4.327052,-0.033161,-0.020454,0.992263,-0.136853,-0.025789,-0.020828,0.29
4.77,4.342969,-0.023768,-0.018975,4.336972,-0.03337,-0.021823,0.992263,-0.136853,-0.025789,-0.020828,0.29
4.78,4.351642,-0.037151,-0.012137,4.346892,-0.033594,-0.023191,0.992263,-0.136853,-0.025789,-0.020828,0.29
4.79,4.359568,-0.024345,-0.025968,4.356812,-0.033831,-0.02456,0.992263,-0.136853,-0.025789,-0.020828,0.29
4.8,4.363672,-0.037466,-0.021542,4.366731,-0.034081,-0.025928,0.992263,-0.136853,-0.025789,-0.020828,0.29
4.81,4.368499,-0.030371,-0.036816,4.376651,-0.034345,-0.027297,0.990889,0.214791,-0.030371,-0.036816,0.29
4.82,4.396015,-0.027791,-0.024377,4.386556,-0.034605,-0.025149,0.990889,0.214791,-0.030371,-0.036816,0.293333
4.83,4.375612,-0.049584,-0.024798,4.396462,-0.034843,-0.023001,0.990889,0.214791,-0.030371,-0.036816,0.293333
4.84,4.410012,-0.032006,-0.021519,4.406369,-0.035061,-0.020853,0.990889,0.214791,-0.030371,-0.036816,0.293333
4.85,4.423467,-0.02717,-0.022526,4.416275,-0.035257,-0.018705,0.990889,0.214791,-0.030371,-0.036816,0.293333
4.86,4.420433,-0.043988,-0.019717,4.426183,-0.035431,-0.016557,0.986804,-0.01,-0.043988,-0.019717,0.293333
4.87,4.451017,-0.044664,-0.005939,4.436049,-0.035595,-0.016657,0.986804,-0.01,-0.043988,-0.019717,0.296667
4.88,4.447405,-0.02146,-0.01491,4.445916,-0.03576,-0.016757,0.986804,-0.01,-0.043988,-0.019717,0.296667
4.89,4.458504,-0.035507,-0.023661,4.455783,-0.035926,-0.016857,0.986804,-0.01,-0.043988,-0.019717,0.296667
4.9,4.457423,-0.031765,-0.028647,4.465649,-0.036093,-0.016957,0.986804,-0.01,-0.043988,-0.019717,0.296667
4.91,4.47011,-0.04779,-0.022645,4.475516,-0.036261,-0.017057,0.985663,0.101314,-0.04779,-0.022645,0.296667
4.92,4.495227,-0.045685,-0.012937,4.485371,-0.036424,-0.016044,0.985663,0.101314,-0.04779,-0.022645,0.3
4.93,4.49878,-0.025545,-0.01348,4.495227,-0.036577,-0.015031,0.985663,0.101314,-0.04779,-0.022645,0.3
4.94,4.512594,-0.042117,-0.009081,4.505082,-0.03672,-0.014018,0.985663,0.101314,-0.04779,-0.022645,0.3
4.95,4.527488,-0.03872,-0.015652,4.514938,-0.036853,-0.013005,0.985663,0.101314,-0.04779,-0.022645,0.303333
4.96,4.524421,-0.039271,-0.011926,4.524794,-0.036976,-0.011992,0.988219,-0.111209,-0.039271,-0.011926,0.3
4.97,4.529892,-0.041425,-0.016909,4.534675,-0.0371,-0.013104,0.988219,-0.111209,-0.039271,-0.011926,0.303333
4.98,4.565987,-0.044007,-0.013011,4.544557,-0.037235,-0.014216,0.988219,-0.111209,-0.039271,-0.011926,0.303333
4.99,4.567016,-0.027643,-0.017648,4.554438,-0.037381,-0.015328,0.988219,-0.111209,-0.039271,-0.011926,0.303333
5.0,4.570713,-0.05835,-0.011016,4.564319,-0.037538,-0.01644,0.988219,-0.111209,-0.039271,-0.011926,0.303333
5.01,4.59098,-0.050413,-0.020699,4.574199,-0.037706,-0.017552,0.984876,0.192004,-0.050413,-0.020699,0.306667
5.02,4.583683,-0.041777,-0.014766,4.584047,-0.03787,-0.015632,0.984876,0.192004,-0.050413,-0.020699,0.306667
5.03,4.604573,-0.04191,-0.00398,4.593894,-0.038014,-0.013712,0.984876,0.192004,-0.050413,-0.020699,0.306667
5.04,4.618428,-0.036884,-0.018515,4.603742,-0.03814,-0.011792,0.984876,0.192004,-0.050413,-0.020699,0.306667
5.05,4.614611,-0.048219,-0.010506,4.613591,-0.038246,-0.009872,0.984876,0.192004,-0.050413,-0.020699,0.306667
5.06,4.635701,-0.036644,-0.010044,4.623439,-0.038334,-0.007952,0.989007,-0.148482,-0.036644,-0.010044,0.31
5.07,4.629889,-0.051208,-0.006179,4.633329,-0.03842,-0.009437,0.989007,-0.148482,-0.036644,-0.010044,0.31
5.08,4.652037,-0.035683,-0.00317,4.643218,-0.038521,-0.010922,0.989007,-0.148482,-0.036644,-0.010044,0.31
5.09,4.657995,-0.027888,-0.016175,4.653108,-0.038636,-0.012406,0.989007,-0.148482,-0.036644,-0.010044,0.31
5.1,4.6685,-0.039362,-0.01549,4.662997,-0.038766,-0.013891,0.989007,-0.148482,-0.036644,-0.010044,0.31
5.11,4.667153,-0.036214,-0.016623,4.672886,-0.038911,-0.015376,0.989136,0.080854,-0.036214,-0.016623,0.31
5.12,4.674972,-0.041786,-0.015298,4.682776,-0.039059,-0.014567,0.989136,0.080854,-0.036214,-0.016623,0.31
5.13,4.687303,-0.057182,-0.025444,4.692666,-0.039199,-0.013759,0.989136,0.080854,-0.036214,-0.016623,0.313333
5.14,4.704545,-0.031218,-0.014476,4.702557,-0.039331,-0.01295,0.989136,0.080854,-0.036214,-0.016623,0.313333
5.15,4.713027,-0.045789,-0.005604,4.712448,-0.039455,-0.012142,0.989136,0.080854,-0.036214,-0.016623,0.313333
5.16,4.7351,-0.03615,-0.012247,4.722338,-0.039571,-0.011333,0.989155,-0.012436,-0.03615,-0.012247,0.316667
5.17,4.743764,-0.047063,-0.025056,4.732229,-0.039684,-0.011458,0.989155,-0.012436,-0.03615,-0.012247,0.316667
5.18,4.732033,-0.036796,-0.017207,4.74212,-0.039798,-0.011582,0.989155,-0.012436,-0.03615,-0.012247,0.316667
5.19,4.748627,-0.063149,-0.017045,4.752011,-0.039913,-0.011706,0.989155,-0.012436,-0.03615,-0.012247,0.316667
5.2,4.765141,-0.031086,-0.008495,4.761902,-0.04003,-0.011831,0.989155,-0.012436,-0.03615,-0.012247,0.316667
5.21,4.773467,-0.045817,-0.011236,4.771793,-0.040147,-0.011955,0.986255,0.082764,-0.045817,-0.011236,0.316667
5.22,4.791008,-0.043158,-0.01482,4.781654,-0.040261,-0.011127,0.986255,0.082764,-0.045817,-0.011236,0.32
5.23,4.785991,-0.052834,-0.006887,4.791516,-0.040367,-0.0103,0.986255,0.082764,-0.045817,-0.011236,0.32
5.24,4.814885,-0.035497,-0.00556,4.801379,-0.040464,-0.009472,0.986255,0.082764,-0.045817,-0.011236,0.32
5.25,4.799358,-0.042104,-0.009338,4.811241,-0.040554,-0.008645,0.986255,0.082764,-0.045817,-0.011236,0.32
5.26,4.810762,-0.035434,-0.011824,4.821103,-0.040635,-0.007817,0.98937,-0.03603,-0.035434,-0.011824,0.32
5.27,4.851847,-0.058152,-0.002768,4.830996,-0.040714,-0.008177,0.98937,-0.03603,-0.035434,-0.011824,0.323333
5.28,4.860511,-0.047162,-0.011012,4.84089,-0.040797,-0.008538,0.98937,-0.03603,-0.035434,-0.011824,0.323333
5.29,4.850076,-0.027188,-0.02123,4.850783,-0.040883,-0.008898,0.98937,-0.03603,-0.035434,-0.011824,0.323333
5.3,4.86564,-0.023325,-0.002689,4.860676,-0.040973,-0.009258,0.98937,-0.03603,-0.035434,-0.011824,0.323333
5.31,4.880398,-0.038058,-0.010742,4.87057,-0.041066,-0.009618,0.988583,0.029947,-0.038058,-0.010742,0.326667
5.32,4.876182,-0.019614,-0.006482,4.880455,-0.04116,-0.009319,0.988583,0.029947,-0.038058,-0.010742,0.326667
5.33,4.906201,-0.031912,-0.007223,4.89034,-0.04125,-0.009019,0.988583,0.029947,-0.038058,-0.010742,0.326667
5.34,4.912124,-0.048208,-0.011646,4.900226,-0.041338,-0.00872,0.988583,0.029947,-0.038058,-0.010742,0.326667
5.35,4.918215,-0.059877,-0.014812,4.910111,-0.041423,-0.008421,0.988583,0.029947,-0.038058,-0.010742,0.326667
5.36,4.911605,-0.039635,-0.014595,4.919997,-0.041504,-0.008121,0.988109,0.072101,-0.039635,-0.014595,0.326667
5.37,4.924324,-0.031004,-0.004211,4.929877,-0.041581,-0.0074,0.988109,0.072101,-0.039635,-0.014595,0.326667
5.38,4.918275,-0.017203,-0.013001,4.939758,-0.041651,-0.006679,0.988109,0.072101,-0.039635,-0.014595,0.326667
5.39,4.963263,-0.046876,-0.010314,4.949639,-0.041713,-0.005958,0.988109,0.072101,-0.039635,-0.014595,0.33
5.4,4.985487,-0.03968,-0.011948,4.95952,-0.041768,-0.005237,0.988109,0.072101,-0.039635,-0.014595,0.333333
5.41,4.968011,-0.033173,0.00049,4.969401,-0.041817,-0.004516,0.990048,-0.162482,-0.033173,0.00049,0.33
5.42,4.963606,-0.055756,-0.00749,4.979301,-0.041869,-0.006141,0.990048,-0.162482,-0.033173,0.00049,0.33
5.43,4.996825,-0.04188,0.000981,4.989202,-0.041938,-0.007766,0.990048,-0.162482,-0.033173,0.00049,0.333333
5.44,5.001154,-0.035697,-0.018979,4.999102,-0.042023,-0.00939,0.990048,-0.162482,-0.033173,0.00049,0.333333
5.45,5.024162,-0.037639,-0.004196,5.009002,-0.042124,-0.011015,0.990048,-0.162482,-0.033173,0.00049,0.333333
5.46,5.015422,-0.050015,-0.001556,5.018902,-0.042241,-0.01264,0.984996,0.138422,-0.050015,-0.001556,0.333333
5.47,5.021386,-0.033051,-0.010722,5.028751,-0.042359,-0.011256,0.984996,0.138422,-0.050015,-0.001556,0.333333
5.48,5.056615,-0.045845,-0.009653,5.0386,-0.042463,-0.009872,0.984996,0.138422,-0.050015,-0.001556,0.336667
5.49,5.052272,-0.040814,-0.008772,5.04845,-0.042553,-0.008487,0.984996,0.138422,-0.050015,-0.001556,0.336667
5.5,5.056056,-0.043298,-0.003544,5.058299,-0.04263,-0.007103,0.984996,0.138422,-0.050015,-0.001556,0.336667
5.51,5.093422,-0.050837,0.001254,5.068149,-0.042693,-0.005719,0.984749,-0.000489,-0.050837,0.001254,0.34
5.52,5.078947,-0.042992,-0.004195,5.077997,-0.04275,-0.005724,0.984749,-0.000489,-0.050837,0.001254,0.34
5.53,5.072198,-0.043573,0.002958,5.087844,-0.042806,-0.005729,0.984749,-0.000489,-0.050837,0.001254,0.336667
5.54,5.115717,-0.047134,-0.021065,5.097691,-0.042863,-0.005734,0.984749,-0.000489,-0.050837,0.001254,0.34
5.55,5.105866,-0.047444,-0.004332,5.107539,-0.042919,-0.005739,0.984749,-0.000489,-0.050837,0.001254,0.34
5.56,5.107864,-0.043093,0.005639,5.117386,-0.042976,-0.005744,0.987072,-0.081575,-0.043093,0.005639,0.34
5.57,5.125344,-0.048597,-0.008542,5.127256,-0.043036,-0.006559,0.987072,-0.081575,-0.043093,0.005639,0.343333
5.58,5.157469,-0.047327,-0.00619,5.137127,-0.043105,-0.007375,0.987072,-0.081575,-0.043093,0.005639,0.343333
5.59,5.150282,-0.051244,-0.008047,5.146997,-0.043182,-0.008191,0.987072,-0.081575,-0.043093,0.005639,0.343333
5.6,5.152768,-0.054765,-0.010998,5.156868,-0.043267,-0.009007,0.987072,-0.081575,-0.043093,0.005639,0.343333
5.61,5.172612,-0.029431,-0.013421,5.166738,-0.04336,-0.009822,0.991171,0.08848,-0.029431,-0.013421,0.343333
5.62,5.17867,-0.059925,-0.015471,5.176649,-0.043453,-0.008937,0.991171,0.08848,-0.029431,-0.013421,0.346667
5.63,5.186757,-0.045641,-0.00906,5.186561,-0.043537,-0.008053,0.991171,0.08848,-0.029431,-0.013421,0.346667
5.64,5.196199,-0.054531,-0.004798,5.196472,-0.043612,-0.007168,0.991171,0.08848,-0.029431,-0.013421,0.346667
5.65,5.200451,-0.05852,-0.007928,5.206383,-0.043679,-0.006283,0.991171,0.08848,-0.029431,-0.013421,0.346667
5.66,5.233031,-0.030877,-0.006807,5.216295,-0.043737,-0.005398,0.990737,-0.036351,-0.030877,-0.006807,0.35
5.67,5.24948,-0.046552,-0.001618,5.226202,-0.043792,-0.005762,0.990737,-0.036351,-0.030877,-0.006807,0.35
5.68,5.235381,-0.041657,-0.003316,5.236109,-0.043851,-0.006125,0.990737,-0.036351,-0.030877,-0.006807,0.35
5.69,5.232692,-0.034567,-0.000445,5.246017,-0.043913,-0.006489,0.990737,-0.036351,-0.030877,-0.006807,0.35
5.7,5.258565,-0.047772,-0.008511,5.255924,-0.04398,-0.006852,0.990737,-0.036351,-0.030877,-0.006807,0.35
5.71,5.277478,-0.045875,-0.008779,5.265831,-0.044049,-0.007216,0.986238,0.135324,-0.045875,-0.008779,0.353333
5.72,5.257061,-0.048018,-0.004731,5.275693,-0.044114,-0.005863,0.986238,0.135324,-0.045875,-0.008779,0.35
5.73,5.275563,-0.054219,-0.007579,5.285555,-0.044165,-0.004509,0.986238,0.135324,-0.045875,-0.008779,0.353333
5.74,5.297557,-0.017006,-0.000271,5.295418,-0.044203,-0.003156,0.986238,0.135324,-0.045875,-0.008779,0.353333
5.75,5.306772,-0.05704,0.00197,5.30528,-0.044227,-0.001803,0.986238,0.135324,-0.045875,-0.008779,0.353333
5.76,5.305577,-0.024702,0.008165,5.315142,-0.044238,-0.00045,0.992589,-0.288893,-0.024702,0.008165,0.353333
5.77,5.327239,-0.037728,-0.011121,5.325068,-0.044257,-0.003339,0.992589,-0.288893,-0.024702,0.008165,0.356667
5.78,5.328286,-0.04119,-0.011539,5.334994,-0.044305,-0.006227,0.992589,-0.288893,-0.024702,0.008165,0.356667
5.79,5.331312,-0.04802,-0.006577,5.34492,-0.044381,-0.009116,0.992589,-0.288893,-0.024702,0.008165,0.356667
5.8,5.349519,-0.056898,-0.012967,5.354845,-0.044485,-0.012005,0.992589,-0.288893,-0.024702,0.008165,0.356667
5.81,5.374715,-0.043727,-0.024818,5.36477,-0.044619,-0.014894,0.986882,0.434061,-0.043727,-0.024818,0.356667
5.82,5.378896,-0.056811,-0.00459,5.374638,-0.044745,-0.010554,0.986882,0.434061,-0.043727,-0.024818,0.36
5.83,5.376028,-0.061371,-0.010839,5.384506,-0.044827,-0.006213,0.986882,0.434061,-0.043727,-0.024818,0.36
5.84,5.404603,-0.035979,-0.009852,5.394375,-0.044867,-0.001872,0.986882,0.434061,-0.043727,-0.024818,0.36
5.85,5.399094,-0.057731,-0.000279,5.404244,-0.044864,0.002468,0.986882,0.434061,-0.043727,-0.024818,0.36
5.86,5.418178,-0.045617,0.003211,5.414113,-0.044818,0.006809,0.986315,-0.204934,-0.045617,0.003211,0.36
5.87,5.428676,-0.061637,-0.003113,5.423976,-0.044761,0.004759,0.986315,-0.204934,-0.045617,0.003211,0.363333
5.88,5.422868,-0.04506,-0.004733,5.433839,-0.044725,0.00271,0.986315,-0.204934,-0.045617,0.003211,0.36
5.89,5.447392,-0.054564,0.011895,5.443702,-0.044708,0.000661,0.986315,-0.204934,-0.045617,0.003211,0.363333
5.9,5.451907,-0.047372,0.004321,5.453565,-0.044712,-0.001389,0.986315,-0.204934,-0.045617,0.003211,0.363333
5.91,5.483751,-0.054938,0.000351,5.463428,-0.044735,-0.003438,0.983519,0.103245,-0.054938,0.000351,0.366667
5.92,5.452204,-0.060056,-0.002404,5.473263,-0.044764,-0.002405,0.983519,0.103245,-0.054938,0.000351,0.363333
5.93,5.487074,-0.044886,-0.001483,5.483098,-0.044783,-0.001373,0.983519,0.103245,-0.054938,0.000351,0.366667
5.94,5.485955,-0.058085,0.002658,5.492934,-0.044791,-0.000341,0.983519,0.103245,-0.054938,0.000351,0.366667
5.95,5.504521,-0.0468,0.00289,5.502769,-0.044789,0.000692,0.983519,0.103245,-0.054938,0.000351,0.366667
5.96,5.531766,-0.042295,0.011636,5.512604,-0.044777,0.001724,0.987312,-0.177098,-0.042295,0.011636,0.37
5.97,5.511913,-0.035625,0.000772,5.522477,-0.044769,-4.7e-05,0.987312,-0.177098,-0.042295,0.011636,0.366667
5.98,5.528869,-0.038397,0.000634,5.53235,-0.044778,-0.001818,0.987312,-0.177098,-0.042295,0.011636,0.37
5.99,5.533753,-0.041162,-0.002423,5.542223,-0.044805,-0.003589,0.987312,-0.177098,-0.042295,0.011636,0.37
6.0,5.568826,-0.03427,-0.005162,5.552096,-0.044849,-0.00536,0.987312,-0.177098,-0.042295,0.011636,0.37
6.01,5.568043,-0.049511,-0.008497,5.561969,-0.044911,-0.007131,0.985147,0.238432,-0.049511,-0.008497,0.37
6.02,5.572751,-0.055413,-0.002933,5.57182,-0.044969,-0.004746,0.985147,0.238432,-0.049511,-0.008497,0.37
6.03,5.585395,-0.041607,-0.00279,5.581672,-0.045004,-0.002362,0.985147,0.238432,-0.049511,-0.008497,0.373333
6.04,5.581637,-0.040425,-0.006158,5.591523,-0.045016,2.2e-05,0.985147,0.238432,-0.049511,-0.008497,0.373333
6.05,5.583949,-0.031185,0.002853,5.601375,-0.045004,0.002407,0.985147,0.238432,-0.049511,-0.008497,0.373333
6.06,5.630162,-0.046798,0.01382,5.611226,-0.044969,0.004791,0.985961,-0.204062,-0.046798,0.01382,0.376667
6.07,5.633903,-0.010309,0.007009,5.621086,-0.044931,0.00275,0.985961,-0.204062,-0.046798,0.01382,0.376667
6.08,5.629852,-0.046752,-0.00088,5.630945,-0.044914,0.00071,0.985961,-0.204062,-0.046798,0.01382,0.376667
6.09,5.620606,-0.047137,-0.004041,5.640805,-0.044917,-0.001331,0.985961,-0.204062,-0.046798,0.01382,0.373333
6.1,5.629146,-0.041583,-0.002414,5.650664,-0.044941,-0.003371,0.985961,-0.204062,-0.046798,0.01382,0.376667
6.11,5.669462,-0.056603,-0.00106,5.660524,-0.044984,-0.005412,0.983019,0.207317,-0.056603,-0.00106,0.376667
6.12,5.673536,-0.037142,-0.003768,5.670354,-0.045027,-0.003339,0.983019,0.207317,-0.056603,-0.00106,0.376667
6.13,5.690215,-0.038413,-0.000224,5.680184,-0.045049,-0.001266,0.983019,0.207317,-0.056603,-0.00106,0.38
6.14,5.689334,-0.02854,0.000397,5.690014,-0.045052,0.000808,0.983019,0.207317,-0.056603,-0.00106,0.38
6.15,5.703857,-0.049665,0.007015,5.699845,-0.045034,0.002881,0.983019,0.207317,-0.056603,-0.00106,0.38
6.16,5.702035,-0.04485,-0.005007,5.709675,-0.044995,0.004954,0.986545,-0.016385,-0.04485,-0.005007,0.38
6.17,5.711155,-0.04361,0.001984,5.71954,-0.044947,0.00479,0.986545,-0.016385,-0.04485,-0.005007,0.38
6.18,5.741374,-0.047074,0.002363,5.729405,-0.044901,0.004626,0.986545,-0.016385,-0.04485,-0.005007,0.383333
6.19,5.732819,-0.038396,0.004023,5.739271,-0.044856,0.004462,0.986545,-0.016385,-0.04485,-0.005007,0.383333
6.2,5.750252,-0.038967,0.003158,5.749136,-0.044813,0.004298,0.986545,-0.016385,-0.04485,-0.005007,0.383333
6.21,5.769492,-0.033479,0.005521,5.759001,-0.044771,0.004135,0.989956,-0.162404,-0.033479,0.005521,0.383333
6.22,5.77808,-0.021502,-0.000242,5.768901,-0.044738,0.002511,0.989956,-0.162404,-0.033479,0.005521,0.386667
6.23,5.778118,-0.039182,-0.001452,5.7788,-0.044721,0.000887,0.989956,-0.162404,-0.033479,0.005521,0.386667
6.24,5.778655,-0.033078,0.003627,5.7887,-0.04472,-0.000737,0.989956,-0.162404,-0.033479,0.005521,0.386667
6.25,5.775794,-0.044902,-0.003089,5.7986,-0.044736,-0.002362,0.989956,-0.162404,-0.033479,0.005521,0.386667
6.26,5.799718,-0.04467,0.001046,5.808499,-0.044767,-0.003986,0.986599,0.114577,-0.04467,0.001046,0.386667
6.27,5.815154,-0.059535,-0.006699,5.818365,-0.044801,-0.00284,0.986599,0.114577,-0.04467,0.001046,0.386667
6.28,5.82451,-0.032243,0.001058,5.828231,-0.044823,-0.001694,0.986599,0.114577,-0.04467,0.001046,0.386667
6.29,5.847395,-0.060957,0.003014,5.838097,-0.044834,-0.000548,0.986599,0.114577,-0.04467,0.001046,0.39
6.3,5.84666,-0.031295,-0.005626,5.847963,-0.044834,0.000597,0.986599,0.114577,-0.04467,0.001046,0.39
6.31,5.864489,-0.033628,0.004158,5.857829,-0.044823,0.001743,0.989912,-0.098277,-0.033628,0.004158,0.39
6.32,5.866865,-0.045195,-0.008529,5.867728,-0.04481,0.00076,0.989912,-0.098277,-0.033628,0.004158,0.39
6.33,5.887902,-0.058276,0.011917,5.877627,-0.044807,-0.000222,0.989912,-0.098277,-0.033628,0.004158,0.393333
6.34,5.877708,-0.04742,0.003111,5.887526,-0.044815,-0.001205,0.989912,-0.098277,-0.033628,0.004158,0.393333
6.35,5.895751,-0.046167,-0.00122,5.897425,-0.044831,-0.002188,0.989912,-0.098277,-0.033628,0.004158,0.393333
6.36,5.908999,-0.037591,-0.003476,5.907324,-0.044858,-0.003171,0.988723,0.096309,-0.037591,-0.003476,0.393333
6.37,5.917899,-0.036248,0.001719,5.917212,-0.044884,-0.002208,0.988723,0.096309,-0.037591,-0.003476,0.393333
6.38,5.915303,-0.042845,-0.001384,5.927099,-0.044902,-0.001244,0.988723,0.096309,-0.037591,-0.003476,0.393333
6.39,5.928125,-0.044086,-0.001057,5.936986,-0.044909,-0.000281,0.988723,0.096309,-0.037591,-0.003476,0.396667
6.4,5.947827,-0.043776,0.004731,5.946873,-0.044907,0.000682,0.988723,0.096309,-0.037591,-0.003476,0.396667
6.41,5.955075,-0.052342,-0.004549,5.956761,-0.044896,0.001645,0.984297,0.128321,-0.052342,-0.004549,0.396667
6.42,5.957542,-0.054104,0.005084,5.966603,-0.044873,0.002928,0.984297,0.128321,-0.052342,-0.004549,0.396667
6.43,5.967829,-0.052074,0.00269,5.976446,-0.044838,0.004211,0.984297,0.128321,-0.052342,-0.004549,0.396667
6.44,5.985082,-0.045544,0.008183,5.986289,-0.04479,0.005494,0.984297,0.128321,-0.052342,-0.004549,0.4
6.45,5.987972,-0.052787,0.003958,5.996132,-0.04473,0.006778,0.984297,0.128321,-0.052342,-0.004549,0.4
6.46,6.008967,-0.039309,0.006645,6.005975,-0.044657,0.008061,0.988207,-0.172218,-0.039309,0.006645,0.4
6.47,6.011829,-0.034896,0.006397,6.015857,-0.044586,0.006339,0.988207,-0.172218,-0.039309,0.006645,0.4
6.48,6.035355,-0.062094,0.009677,6.025738,-0.044531,0.004617,0.988207,-0.172218,-0.039309,0.006645,0.403333
6.49,6.044726,-0.039561,-0.001567,6.03562,-0.044494,0.002894,0.988207,-0.172218,-0.039309,0.006645,0.403333
6.5,6.043664,-0.054526,-0.003087,6.045503,-0.044474,0.001172,0.988207,-0.172218,-0.039309,0.006645,0.403333
6.51,6.053663,-0.035031,-0.001032,6.055385,-0.044471,-0.00055,0.989491,0.040062,-0.035031,-0.001032,0.403333
6.52,6.07178,-0.038559,0.003577,6.06528,-0.044475,-0.000149,0.989491,0.040062,-0.035031,-0.001032,0.403333
6.53,6.068259,-0.053173,-0.008223,6.075174,-0.044474,0.000251,0.989491,0.040062,-0.035031,-0.001032,0.403333
6.54,6.081485,-0.051097,0.001103,6.085069,-0.04447,0.000652,0.989491,0.040062,-0.035031,-0.001032,0.406667
6.55,6.100408,-0.040259,0.004611,6.094964,-0.044461,0.001052,0.989491,0.040062,-0.035031,-0.001032,0.406667
6.56,6.104676,-0.036766,0.000706,6.104859,-0.044449,0.001453,0.98897,-0.00015,-0.036766,0.000706,0.406667
6.57,6.114219,-0.047868,0.00571,6.114749,-0.044434,0.001452,0.98897,-0.00015,-0.036766,0.000706,0.406667
6.58,6.115826,-0.044366,-0.001878,6.124638,-0.04442,0.00145,0.98897,-0.00015,-0.036766,0.000706,0.406667
6.59,6.126306,-0.045909,-0.009203,6.134528,-0.044406,0.001449,0.98897,-0.00015,-0.036766,0.000706,0.41
6.6,6.135276,-0.05286,0.002145,6.144418,-0.044391,0.001447,0.98897,-0.00015,-0.036766,0.000706,0.41
6.61,6.156776,-0.029329,0.004443,6.154308,-0.044377,0.001446,0.991201,-0.086742,-0.029329,0.004443,0.41
6.62,6.164882,-0.045406,-0.006657,6.16422,-0.044367,0.000578,0.991201,-0.086742,-0.029329,0.004443,0.41
6.63,6.169775,-0.031686,-0.003927,6.174132,-0.044366,-0.000289,0.991201,-0.086742,-0.029329,0.004443,0.41
