t,x,y,theta,x_true,y_true,theta_true,v,omega,e_lat,e_head,path_progress
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.027825,0.656501,-0.032521,0.03998,0.656215,-0.032003,1.0,-0.0,0.0,0.0,0.003333
0.1,0.079994,0.638539,-0.160279,0.081931,0.652855,-0.157667,0.80305,-3.141593,0.656501,-0.032521,0.006667
0.15,0.157726,0.633316,-0.158098,0.121677,0.645804,-0.163121,0.808438,0.649046,0.638539,-0.160279,0.01
0.2,0.162162,0.651775,-0.175455,0.161613,0.639165,-0.17527,0.810005,-0.465987,0.633316,-0.158098,0.01
0.25,0.201291,0.650436,-0.202064,0.201192,0.631695,-0.197695,0.804468,-0.444128,0.651775,-0.175455,0.013333
0.3,0.228164,0.602295,-0.202133,0.240589,0.623506,-0.210266,0.804869,-0.20325,0.650436,-0.202064,0.016667
0.35,0.282758,0.623746,-0.218602,0.280485,0.614862,-0.215425,0.819312,-0.078164,0.602295,-0.202133,0.02
0.4,0.32215,0.614252,-0.22972,0.320194,0.605903,-0.230685,0.812876,-0.361954,0.623746,-0.218602,0.02
0.45,0.378159,0.616777,-0.244488,0.359813,0.596334,-0.241865,0.815724,-0.189009,0.614252,-0.22972,0.026667
0.5,0.405013,0.576947,-0.251101,0.399333,0.586373,-0.252141,0.814967,-0.209649,0.616777,-0.244488,0.026667
0.55,0.437143,0.573145,-0.249352,0.439242,0.576037,-0.252728,0.826916,0.037743,0.576947,-0.251101,0.03
0.6,0.4761,0.567935,-0.268881,0.479281,0.565543,-0.262154,0.828057,-0.245093,0.573145,-0.249352,0.033333
0.65,0.525725,0.562894,-0.265312,0.519301,0.554692,-0.265652,0.829619,-0.026167,0.567935,-0.268881,0.036667
0.7,0.568826,0.553116,-0.273247,0.559345,0.54364,-0.274452,0.831132,-0.213475,0.562894,-0.265312,0.036667
0.75,0.622984,0.531997,-0.279469,0.599425,0.532224,-0.279312,0.834065,-0.068123,0.553116,-0.273247,0.04
0.8,0.63163,0.539222,-0.281737,0.639753,0.520646,-0.279125,0.840401,0.02172,0.531997,-0.279469,0.043333
0.85,0.682909,0.498729,-0.288955,0.680031,0.508982,-0.286333,0.838233,-0.18564,0.539222,-0.281737,0.046667
0.9,0.710524,0.507658,-0.290648,0.720721,0.49707,-0.280154,0.850381,0.200895,0.498729,-0.288955,0.046667
0.95,0.778859,0.482123,-0.284762,0.761473,0.48532,-0.284084,0.847703,-0.148472,0.507658,-0.290648,0.053333
1.0,0.803663,0.487022,-0.283196,0.80244,0.473311,-0.284896,0.855363,0.016798,0.482123,-0.284762,0.053333
1.05,0.835346,0.453041,-0.290653,0.843403,0.461221,-0.290363,0.853894,-0.140876,0.487022,-0.283196,0.056667
1.1,0.892491,0.438978,-0.285534,0.884728,0.448972,-0.283055,0.864088,0.217941,0.453041,-0.290653,0.06
1.15,0.913744,0.430244,-0.283278,0.9264,0.436944,-0.280688,0.868306,0.004683,0.438978,-0.285534,0.06
1.2,0.968927,0.443866,-0.279999,0.968217,0.42489,-0.280592,0.870927,0.001234,0.430244,-0.283278,0.063333
1.25,1.017529,0.409281,-0.298501,1.009872,0.412768,-0.287146,0.86684,-0.164166,0.443866,-0.279999,0.066667
1.3,1.04322,0.401818,-0.263355,1.051892,0.400565,-0.273851,0.877216,0.37341,0.409281,-0.298501,0.07
1.35,1.129024,0.381202,-0.281316,1.094193,0.388636,-0.281059,0.879455,-0.273548,0.401818,-0.263355,0.076667
1.4,1.147861,0.3705,-0.268188,1.136704,0.376461,-0.27233,0.885639,0.286613,0.381202,-0.281316,0.076667
1.45,1.172978,0.363442,-0.257077,1.179502,0.364603,-0.270785,0.88885,-0.033025,0.3705,-0.268188,0.076667
1.5,1.20643,0.332932,-0.277633,1.222393,0.352645,-0.273152,0.890967,-0.050935,0.363442,-0.257077,0.08
1.55,1.269381,0.332993,-0.258155,1.265716,0.340798,-0.257015,0.90012,0.416164,0.332932,-0.277633,0.083333
1.6,1.309346,0.330184,-0.256172,1.309263,0.329435,-0.257783,0.900102,-0.123234,0.332993,-0.258155,0.086667
1.65,1.34311,0.322765,-0.260287,1.352807,0.317927,-0.257688,0.900945,0.033171,0.330184,-0.256172,0.09
1.7,1.396253,0.324883,-0.247083,1.39648,0.306525,-0.252341,0.903171,0.125395,0.322765,-0.260287,0.093333
1.75,1.426516,0.29683,-0.244415,1.440179,0.295238,-0.254978,0.902535,-0.097268,0.324883,-0.247083,0.096667
1.8,1.473275,0.287583,-0.249579,1.484198,0.283871,-0.248094,0.910951,0.196411,0.29683,-0.244415,0.096667
1.85,1.530914,0.267021,-0.245448,1.528507,0.272856,-0.239484,0.913725,0.166154,0.287583,-0.249579,0.103333
1.9,1.594832,0.265566,-0.224536,1.573176,0.262153,-0.230762,0.919894,0.176505,0.267021,-0.245448,0.106667
1.95,1.604716,0.234427,-0.227899,1.617967,0.251623,-0.233346,0.92033,-0.108726,0.265566,-0.224536,0.106667
2.0,1.662728,0.260447,-0.226697,1.663141,0.241074,-0.222167,0.929672,0.306647,0.234427,-0.227899,0.11
2.05,1.702208,0.213355,-0.213996,1.708189,0.230948,-0.223367,0.921866,-0.106651,0.260447,-0.226697,0.113333
2.1,1.760447,0.222759,-0.217961,1.753723,0.220768,-0.213498,0.935994,0.273376,0.213355,-0.213996,0.116667
2.15,1.788355,0.206483,-0.215769,1.799384,0.211034,-0.208235,0.933172,0.063229,0.222759,-0.217961,0.12
2.2,1.838942,0.207391,-0.202108,1.845259,0.201509,-0.20027,0.938055,0.183342,0.206483,-0.215769,0.123333
2.25,1.882345,0.186291,-0.207584,1.891223,0.192229,-0.199937,0.937783,-0.037512,0.207391,-0.202108,0.126667
2.3,1.954116,0.167307,-0.187931,1.937465,0.18306,-0.18901,0.944113,0.282548,0.186291,-0.207584,0.13
2.35,1.993371,0.175024,-0.181658,1.984084,0.174308,-0.183944,0.949808,0.055997,0.167307,-0.187931,0.133333
2.4,2.021556,0.162201,-0.182089,2.030684,0.165649,-0.184103,0.947493,-0.017971,0.175024,-0.181658,0.133333
2.45,2.084322,0.174518,-0.177547,2.077432,0.157071,-0.177289,0.95134,0.17484,0.162201,-0.182089,0.14
2.5,2.120562,0.148564,-0.173,2.124116,0.148753,-0.177101,0.947644,-0.039006,0.174518,-0.177547,0.14
2.55,2.185688,0.132168,-0.160915,2.171089,0.140494,-0.168958,0.955431,0.213343,0.148564,-0.173,0.146667
2.6,2.218887,0.139589,-0.159022,2.218402,0.13259,-0.163086,0.96035,0.093445,0.132168,-0.160915,0.146667
2.65,2.254108,0.121584,-0.169155,2.265703,0.124862,-0.161369,0.958123,0.019577,0.139589,-0.159022,0.15
2.7,2.307378,0.12381,-0.152147,2.313238,0.117373,-0.148851,0.963525,0.308054,0.121584,-0.169155,0.153333
2.75,2.363597,0.09885,-0.153093,2.360868,0.110316,-0.148327,0.962857,-0.063907,0.12381,-0.152147,0.156667
2.8,2.417641,0.116462,-0.141133,2.408805,0.10334,-0.13799,0.970345,0.274403,0.09885,-0.153093,0.16
2.85,2.451468,0.104179,-0.140275,2.456655,0.096717,-0.140329,0.965061,-0.127085,0.116462,-0.141133,0.163333
2.9,2.511444,0.087619,-0.139797,2.504588,0.090011,-0.135433,0.968746,0.154176,0.104179,-0.140275,0.166667
2.95,2.562464,0.069529,-0.124761,2.552809,0.083666,-0.125819,0.973714,0.2018,0.087619,-0.139797,0.17
3.0,2.612976,0.070687,-0.127358,2.601344,0.077687,-0.120236,0.979141,0.089116,0.069529,-0.124761,0.173333
3.05,2.66732,0.062585,-0.123375,2.64995,0.071947,-0.114628,0.978794,0.117937,0.070687,-0.127358,0.176667
3.1,2.692979,0.082844,-0.11163,2.698682,0.066487,-0.108514,0.981224,0.123359,0.062585,-0.123375,0.18
3.15,2.750291,0.057654,-0.110187,2.747205,0.061134,-0.113458,0.975147,-0.154433,0.082844,-0.11163,0.183333
3.2,2.798287,0.061375,-0.100692,2.795962,0.05569,-0.105871,0.982704,0.228263,0.057654,-0.110187,0.186667
3.25,2.843455,0.037152,-0.101788,2.844785,0.050578,-0.104838,0.981588,-0.031217,0.061375,-0.100692,0.19
3.3,2.902489,0.04562,-0.100489,2.893903,0.045597,-0.095061,0.988854,0.252219,0.037152,-0.101788,0.193333
3.35,2.949086,0.017738,-0.102712,2.943034,0.041044,-0.091563,0.986314,0.024391,0.04562,-0.100489,0.196667
3.4,2.997728,0.023171,-0.080001,2.992498,0.036759,-0.078991,0.994679,0.308194,0.017738,-0.102712,0.2
3.45,3.041488,0.055231,-0.089254,3.042014,0.032868,-0.081452,0.993049,-0.138554,0.023171,-0.080001,0.203333
3.5,3.092891,0.007766,-0.077057,3.09111,0.028747,-0.085416,0.983431,-0.064462,0.055231,-0.089254,0.206667
3.55,3.143297,0.025289,-0.072947,3.140685,0.024695,-0.075014,0.99767,0.276148,0.007766,-0.077057,0.21
3.6,3.19187,0.012934,-0.078788,3.190223,0.021034,-0.075353,0.992413,-0.077499,0.025289,-0.072947,0.213333
3.65,3.227604,0.026179,-0.075388,3.23986,0.017417,-0.067857,0.99612,0.206758,0.012934,-0.078788,0.216667
3.7,3.302576,0.011908,-0.063568,3.289397,0.014109,-0.0675,0.992146,-0.042764,0.026179,-0.075388,0.22
3.75,3.323952,0.013331,-0.066185,3.339064,0.010772,-0.065894,0.996428,0.050849,0.011908,-0.063568,0.22
3.8,3.395482,0.021249,-0.061414,3.388765,0.007576,-0.062377,0.996001,0.07521,0.013331,-0.066185,0.226667
3.85,3.434953,0.006851,-0.057705,3.438374,0.004478,-0.063262,0.993625,-0.040933,0.021249,-0.061414,0.23
3.9,3.497036,0.016567,-0.055407,3.488132,0.001397,-0.059188,0.997945,0.112097,0.006851,-0.057705,0.233333
3.95,3.530348,-0.000307,-0.062525,3.537827,-0.001527,-0.05955,0.99503,-0.037076,0.016567,-0.055407,0.236667
4.0,3.606114,0.003379,-0.045593,3.587695,-0.004331,-0.050685,0.999908,0.230903,-0.000307,-0.062525,0.24
4.05,3.639863,-0.012687,-0.064459,3.637589,-0.006854,-0.053164,0.998986,-0.119709,0.003379,-0.045593,0.243333
4.1,3.677781,-0.03007,-0.037792,3.687367,-0.009287,-0.04082,0.996194,0.338518,-0.012687,-0.064459,0.246667
4.15,3.74246,-0.007629,-0.037102,3.736931,-0.011196,-0.03923,0.990979,-0.044875,-0.03007,-0.037792,0.25
4.2,3.775505,-0.001649,-0.048684,3.786707,-0.013253,-0.043844,0.997711,-0.104118,-0.007629,-0.037102,0.253333
4.25,3.819729,-0.008888,-0.038952,3.836618,-0.015404,-0.040623,0.999505,0.106557,-0.001649,-0.048684,0.253333
4.3,3.893568,-0.026868,-0.045294,3.886467,-0.017377,-0.039294,0.997334,0.006579,-0.008888,-0.038952,0.26
4.35,3.935037,-0.023045,-0.029579,3.936087,-0.01914,-0.029919,0.99194,0.232722,-0.026868,-0.045294,0.263333
4.4,3.972492,-0.030382,-0.038789,3.985708,-0.020606,-0.031885,0.993087,-0.107335,-0.023045,-0.029579,0.263333
4.45,4.042499,-0.024498,-0.029577,4.035252,-0.022088,-0.025578,0.990885,0.184516,-0.030382,-0.038789,0.27
4.5,4.066816,-0.032596,-0.020789,4.084851,-0.023327,-0.026362,0.992651,-0.065726,-0.024498,-0.029577,0.27
4.55,4.120177,-0.053831,-0.024528,4.134369,-0.024649,-0.026397,0.990221,0.015556,-0.032596,-0.020789,0.273333
4.6,4.179085,-0.021839,-0.010398,4.183612,-0.025764,-0.017163,0.983851,0.226957,-0.053831,-0.024528,0.28
4.65,4.23754,-0.038344,-0.029789,4.233179,-0.026751,-0.026858,0.993448,-0.299117,-0.021839,-0.010398,0.283333
4.7,4.293862,-0.044824,-0.022609,4.282638,-0.027964,-0.017254,0.988497,0.314872,-0.038344,-0.029789,0.286667
4.75,4.346383,0.00039,-0.017741,4.33198,-0.028646,-0.01262,0.986553,0.037148,-0.044824,-0.022609,0.29
4.8,4.402838,-0.021106,-0.027562,4.381833,-0.029513,-0.024949,0.999883,-0.317526,0.00039,-0.017741,0.293333
4.85,4.421804,-0.042844,-0.017712,4.431564,-0.030702,-0.018372,0.993668,0.243804,-0.021106,-0.027562,0.293333
4.9,4.49021,-0.039597,-0.00932,4.480981,-0.031426,-0.01208,0.987147,0.096355,-0.042844,-0.017712,0.3
4.95,4.526393,-0.024985,-0.015388,4.530374,-0.032027,-0.013548,0.988121,-0.060775,-0.039597,-0.00932,0.303333
5.0,4.594497,-0.036886,-0.005465,4.57995,-0.032742,-0.014948,0.992504,-0.019825,-0.024985,-0.015388,0.306667
5.05,4.609998,-0.032811,-0.020206,4.629427,-0.033484,-0.014833,0.988934,0.007848,-0.036886,-0.005465,0.306667
5.1,4.676228,-0.037457,-0.014029,4.678919,-0.034111,-0.009512,0.990157,0.131046,-0.032811,-0.020206,0.313333
5.15,4.733222,-0.040931,-0.006855,4.728369,-0.034515,-0.007778,0.988763,0.010596,-0.037457,-0.014029,0.316667
5.2,4.794332,-0.038568,-0.004348,4.777764,-0.034905,-0.008194,0.987721,-0.013049,-0.040931,-0.006855,0.32
5.25,4.814535,-0.035128,-0.013115,4.827177,-0.03533,-0.009044,0.988429,-0.017977,-0.038568,-0.004348,0.32
5.3,4.874758,-0.032541,-0.008169,4.876638,-0.035724,-0.006123,0.989461,0.077503,-0.035128,-0.013115,0.323333
5.35,4.925302,-0.037305,-0.004336,4.926141,-0.036023,-0.006909,0.990238,-0.039011,-0.032541,-0.008169,0.33
5.4,4.964334,-0.052599,-0.002948,4.975594,-0.036372,-0.006782,0.988808,0.012923,-0.037305,-0.004336,0.33
5.45,4.99687,-0.022218,0.002316,5.024851,-0.036612,-0.002187,0.98422,0.111647,-0.052599,-0.002948,0.333333
5.5,5.069722,-0.024764,-0.013268,5.074425,-0.036861,-0.010642,0.993334,-0.239284,-0.022218,0.002316,0.336667
5.55,5.124604,-0.027862,-0.007346,5.124059,-0.037372,-0.006785,0.992571,0.156243,-0.024764,-0.013268,0.34
5.6,5.175418,-0.027908,-0.002822,5.173649,-0.037654,-0.005997,0.991641,-0.019359,-0.027862,-0.007346,0.346667
5.65,5.23562,-0.02977,-0.008214,5.22323,-0.037987,-0.00757,0.991627,-0.034502,-0.027908,-0.002822,0.35
5.7,5.289055,-0.027714,-0.002185,5.272788,-0.038324,-0.005206,0.991069,0.067746,-0.02977,-0.008214,0.353333
5.75,5.33146,-0.034448,-0.005724,5.322365,-0.0386,-0.006943,0.991686,-0.060382,-0.027714,-0.002185,0.356667
5.8,5.374936,-0.034887,-0.01698,5.371868,-0.038905,-0.004209,0.989665,0.083448,-0.034448,-0.005724,0.356667
5.85,5.437521,-0.029799,0.002589,5.421345,-0.038974,0.001757,0.989534,0.128308,-0.034887,-0.01698,0.363333
5.9,5.45652,-0.048144,-0.004653,5.470883,-0.038983,-0.004668,0.99106,-0.192718,-0.029799,0.002589,0.363333
